1,425.0
2,88.00000000000004
3,4.000000000000112
4,525.9999999999998
5,13.00000000000011
6,32.0000000000001
7,705.9999999999995
8,26.000000000000096
9,2.000000000000112
10,21.000000000000096
11,34.00000000000009
12,89.00000000000006
13,542.0
14,9.000000000000107
15,324.99999999999994
16,335.99999999999983
17,187.99999999999994
18,478.99999999999983
19,16.000000000000107
20,851.9999999999995
21,8.00000000000011
22,160.99999999999997
23,37.00000000000009
24,84.00000000000009
25,124.00000000000001
26,144.0
27,23.000000000000103
28,188.0
29,6.00000000000011
30,82.00000000000004
31,3.000000000000111
32,29.000000000000096
33,373.9999999999999
34,76.00000000000006
35,76.00000000000007
36,867.9999999999995
37,8.000000000000114
38,122.00000000000001
39,109.00000000000003
40,314.9999999999999
41,613.9999999999999
42,142.00000000000003
43,201.00000000000006
44,3.000000000000111
45,648.9999999999995
46,242.99999999999997
47,158.00000000000003
48,194.99999999999997
49,30.000000000000092
50,118.00000000000003
51,309.9999999999999
52,528.9999999999997
53,598.0
54,180.99999999999994
55,257.0
56,162.0
57,86.00000000000004
58,75.00000000000006
59,137.0
60,235.99999999999997
61,79.00000000000006
62,156.00000000000006
63,197.99999999999997
64,175.00000000000003
65,437.9999999999998
66,216.99999999999994
67,27.0000000000001
68,105.00000000000004
69,186.0
70,355.99999999999994
71,177.0
72,119.00000000000004
73,49.00000000000007
74,223.99999999999994
75,162.0
76,320.0
77,122.00000000000001
78,153.0
79,271.0
80,110.00000000000006
81,373.99999999999983
82,20.000000000000096
83,22.000000000000092
84,109.00000000000004
85,258.9999999999999
86,471.9999999999997
87,176.00000000000003
88,105.00000000000004
89,411.99999999999994
90,439.9999999999998
91,169.00000000000006
92,4.000000000000114
93,104.00000000000006
94,289.99999999999994
95,84.00000000000007
96,76.0000000000001
97,177.0
98,185.99999999999997
99,4.00000000000011
100,143.00000000000003
101,57.00000000000007
102,179.99999999999997
103,615.0
104,73.00000000000007
105,320.99999999999994
106,15.0000000000001
107,266.9999999999999
108,68.00000000000007
109,389.9999999999999
110,62.00000000000008
111,145.00000000000003
112,40.000000000000085
113,42.000000000000085
114,9.000000000000107
115,9.000000000000107
116,50.00000000000008
117,29.000000000000092
118,392.00000000000006
119,137.00000000000003
120,506.9999999999997
121,67.00000000000006
122,153.00000000000006
123,126.00000000000003
124,65.0000000000001
125,307.0
126,11.000000000000107
127,285.9999999999999
128,864.9999999999994
129,223.99999999999994
130,173.99999999999997
131,51.000000000000085
132,106.00000000000003
133,172.00000000000003
134,397.0
135,558.9999999999997
136,124.00000000000009
137,3.000000000000111
138,8.000000000000107
139,49.000000000000085
140,77.00000000000006
141,9.000000000000108
142,432.0
143,57.000000000000064
144,301.99999999999994
145,153.00000000000003
146,80.00000000000006
147,306.00000000000006
148,13.000000000000103
149,182.00000000000003
150,66.00000000000007
151,171.99999999999997
152,332.99999999999994
153,102.00000000000003
154,75.00000000000006
155,3.000000000000113
156,392.9999999999999
157,391.99999999999983
158,635.0
159,237.99999999999994
160,302.99999999999994
161,122.00000000000004
162,293.99999999999983
163,407.99999999999994
164,26.000000000000092
165,148.00000000000003
166,145.00000000000006
167,16.0000000000001
168,260.0
169,131.00000000000006
170,83.00000000000006
171,89.00000000000004
172,22.000000000000107
173,467.9999999999998
174,460.0
175,476.9999999999998
176,17.0000000000001
177,250.00000000000006
178,236.99999999999997
179,238.99999999999994
180,168.99999999999997
181,416.0
182,448.9999999999998
183,105.00000000000004
184,187.00000000000003
185,55.00000000000008
186,72.00000000000006
187,14.00000000000011
188,51.00000000000007
189,15.0000000000001
190,2.000000000000112
191,26.0000000000001
192,187.00000000000006
193,315.0
194,3.000000000000111
195,307.99999999999994
196,198.99999999999994
197,144.0
198,2.000000000000112
199,32.000000000000085
200,282.0
201,98.00000000000003
202,450.0
203,360.99999999999983
204,531.9999999999998
205,100.00000000000006
206,255.99999999999991
207,4.00000000000011
208,156.00000000000006
209,171.00000000000003
210,327.9999999999999
211,387.9999999999999
212,189.00000000000006
213,45.00000000000011
214,109.00000000000003
215,52.00000000000008
216,8.000000000000108
217,410.99999999999994
218,756.9999999999995
219,105.00000000000004
220,86.00000000000006
221,392.9999999999999
222,16.0000000000001
223,11.000000000000105
224,4.00000000000011
225,269.99999999999994
226,174.99999999999997
227,2.0000000000001137
228,196.99999999999994
229,41.00000000000008
230,36.000000000000085
231,13.000000000000105
232,120.00000000000001
233,103.00000000000004
234,22.000000000000092
235,154.0
236,18.0000000000001
237,3.000000000000111
238,39.0000000000001
239,142.00000000000006
240,99.00000000000003
241,118.00000000000004
242,8.000000000000114
243,159.0
244,31.000000000000092
245,6.000000000000108
246,10.000000000000107
247,222.0
248,164.0
249,7.000000000000109
250,29.000000000000092
251,132.00000000000003
252,365.9999999999999
253,8.000000000000107
254,33.000000000000085
255,99.00000000000003
256,90.00000000000004
257,36.0000000000001
258,20.000000000000114
259,61.00000000000007
260,241.99999999999991
261,184.00000000000003
262,417.9999999999998
263,312.9999999999999
264,271.0
265,35.00000000000009
266,361.9999999999998
267,53.00000000000007
268,125.00000000000006
269,228.99999999999994
270,107.00000000000003
271,181.99999999999997
272,71.00000000000006
273,131.00000000000003
274,61.00000000000007
275,252.99999999999994
276,21.000000000000096
277,20.000000000000096
278,254.0
279,27.00000000000009
280,3.000000000000111
281,177.99999999999997
282,142.00000000000009
283,83.00000000000004
284,379.9999999999999
285,571.9999999999998
286,144.00000000000003
287,269.9999999999999
288,519.9999999999998
289,548.9999999999998
290,70.00000000000006
291,97.00000000000004
292,227.0
293,123.00000000000001
294,314.0
295,90.00000000000006
296,28.0000000000001
297,156.00000000000003
298,106.00000000000003
299,158.00000000000003
300,275.0
301,5.000000000000112
302,221.99999999999994
303,240.0
304,1.0000000000001144
305,39.00000000000008
306,5.000000000000112
307,148.00000000000003
308,26.000000000000092
309,38.000000000000085
310,165.00000000000006
311,2.0000000000001137
312,445.99999999999983
313,2.0000000000001137
314,39.00000000000009
315,88.00000000000006
316,87.00000000000006
317,537.0
318,149.00000000000003
319,5.000000000000109
320,55.00000000000008
321,91.00000000000004
322,146.00000000000003
323,54.00000000000008
324,151.00000000000003
325,176.00000000000003
326,2.000000000000112
327,282.0
328,48.00000000000008
329,218.0
330,145.0
331,148.00000000000003
332,99.00000000000004
333,1.0000000000001128
334,177.00000000000003
335,3.000000000000111
336,112.00000000000004
337,46.00000000000008
338,21.0000000000001
339,44.00000000000008
340,233.0
341,3.000000000000111
342,151.0
343,77.00000000000006
344,593.9999999999999
345,10.000000000000105
346,152.00000000000006
347,11.000000000000107
348,33.000000000000085
349,349.0
350,582.9999999999997
351,65.00000000000006
352,447.99999999999983
353,9.000000000000108
354,558.0
355,11.000000000000114
356,364.9999999999999
357,326.9999999999999
358,284.99999999999994
359,527.9999999999998
360,306.99999999999994
361,45.00000000000011
362,430.9999999999998
363,369.99999999999983
364,460.9999999999997
365,152.0
366,131.00000000000003
367,380.0
368,590.9999999999999
369,164.00000000000006
370,346.0
371,186.0
372,208.99999999999997
373,59.00000000000007
374,244.99999999999997
375,374.99999999999994
376,200.0
377,23.0000000000001
378,203.0
379,363.00000000000006
380,124.00000000000001
381,5.000000000000111
382,275.00000000000006
383,24.000000000000096
384,748.9999999999997
385,20.000000000000096
386,361.0000000000001
387,421.0
388,665.9999999999995
389,200.99999999999997
390,18.0000000000001
391,206.99999999999994
392,18.000000000000103
393,30.000000000000092
394,35.00000000000009
395,206.00000000000003
396,385.9999999999998
397,54.000000000000085
398,159.00000000000003
399,98.00000000000007
400,344.99999999999994
401,590.9999999999997
402,305.9999999999999
403,115.00000000000003
404,68.00000000000007
405,17.000000000000103
406,66.0000000000001
407,31.000000000000085
408,119.00000000000003
409,197.99999999999997
410,7.0000000000001075
411,606.9999999999998
412,386.9999999999999
413,166.00000000000003
414,235.99999999999997
415,108.00000000000006
416,280.9999999999999
417,70.00000000000006
418,25.000000000000092
419,23.000000000000096
420,215.99999999999997
421,17.000000000000107
